T1	T2
IARS2	668.293399916584	668.293399916584
IDH3G	473.842271063871	473.842271063871
ROCK1	655.262545171939	655.262545171939
CBFB	168.411404349798	168.411404349798
PDK3	83.8305473576002	83.8305473576002
HDAC4	17.3125837545459	17.3125837545459
RASSF1	103.711129543268	103.711129543268
FGFR3	10.8104570476189	10.8104570476189
HEATR6	228.506558302079	228.506558302079
COASY	193.098095042402	193.098095042402
PLEKHH3	47.5578900101164	47.5578900101164
MEF2A	271.982373123094	271.982373123094
OTUD5	99.6354735826674	99.6354735826674
TFE3	79.5758334228155	79.5758334228155
TBC1D25	29.3379801989272	29.3379801989272
INPP5A	13.2984472751023	13.2984472751023
GPKOW	158.789775864943	158.789775864943
GRIPAP1	227.710607244015	227.710607244015
FTSJ1	218.915537660734	218.915537660734
PRR11	372.096184859575	372.096184859575
ATP11A	109.289579146428	109.289579146428
POLR1A	67.1299853132059	67.1299853132059
LAPTM4A	1304.83865741537	1304.83865741537
TTC7A	42.5189746679724	42.5189746679724
IP6K2	536.669390869858	536.669390869858
SRBD1	125.451810736746	125.451810736746
KIF2A	542.957115838444	542.957115838444
PSME4	215.251414622513	215.251414622513
IFT80	72.4315705651417	72.4315705651417
SIRT2	189.195442074163	189.195442074163
ERLEC1	720.992905341033	720.992905341033
PPP2R5B	11.8093690909563	11.8093690909563
PITX1	182.722389201624	182.722389201624
MAST4	90.7773019574331	90.7773019574331
NUP133	165.406050197963	165.406050197963
NUCKS1	2627.72692648716	2627.72692648716
VPS35	1069.25699893863	1069.25699893863
DNAJA2	852.636839604791	852.636839604791
BCL3	115.452276046475	115.452276046475
KCNAB2	46.03855665306	46.03855665306
CLEC2D	48.4652573268692	48.4652573268692
FUNDC1	356.673892657768	356.673892657768
RORA	47.013378337929	47.013378337929
ATP1B3	802.994733491511	802.994733491511
NEDD4	117.239479240796	117.239479240796
PIGB	8.81282728717401	8.81282728717401
MAPK6	305.117511213634	305.117511213634
GNB5	116.39154753794	116.39154753794
RAB27A	128.016244337346	128.016244337346
HDHD5	296.784687609794	296.784687609794
UFD1	622.316060063002	622.316060063002
LRP6	104.216592096697	104.216592096697
PHRF1	86.9079167363849	86.9079167363849
ELP1	104.571908148222	104.571908148222
NUCB2	1193.31149781092	1193.31149781092
PFN2	699.516993276393	699.516993276393
PTPN3	67.7328187166847	67.7328187166847
SLC44A1	410.647976710354	410.647976710354
TMEM260	101.897051537242	101.897051537242
SMG6	69.5356775005721	69.5356775005721
EXOC5	440.880729534036	440.880729534036
CLTCL1	21.6827674220216	21.6827674220216
FSTL3	33.1440836635751	33.1440836635751
DGCR2	74.2903518430883	74.2903518430883
RNF126	136.169931887457	136.169931887457
MNT	96.5276695043411	96.5276695043411
ZXDC	31.6386993817241	31.6386993817241
JMJD6	217.7033659209	217.7033659209
POLB	295.97536580465	295.97536580465
WIPI1	56.320988713235	56.320988713235
GBA2	50.461818272351	50.461818272351
NDST1	45.5973161543133	45.5973161543133
ASNS	13.0719621837218	13.0719621837218
AP3M2	172.722943441603	172.722943441603
PABPC1	3617.67968032052	3617.67968032052
TESK2	26.5642333998415	26.5642333998415
CFAP20	307.416602531069	307.416602531069
CSNK2A2	132.394468673426	132.394468673426
PTPN21	30.8234869134366	30.8234869134366
EIF2B3	411.550658764251	411.550658764251
TCOF1	460.169680870977	460.169680870977
CDC42	1207.31775633413	1207.31775633413
OSBPL3	161.373616311109	161.373616311109
RAD18	406.012688402616	406.012688402616
ATP2B1	515.717232525633	515.717232525633
NCK2	65.2473066048547	65.2473066048547
RPL31	3216.87404306997	3216.87404306997
WDR1	640.464340398747	640.464340398747
SNX13	198.429853079644	198.429853079644
ARHGAP10	179.205466194796	179.205466194796
ING3	173.619885604343	173.619885604343
BUD23	1074.36117705867	1074.36117705867
SEL1L	309.622381947983	309.622381947983
TRIP13	423.361908538617	423.361908538617
ATP6AP1	545.400393005347	545.400393005347
TCF3	153.569473082634	153.569473082634
DAZAP1	281.898360990593	281.898360990593
MBD3	40.4171656130874	40.4171656130874
HLTF	825.156716938571	825.156716938571
FAM50A	930.006633582634	930.006633582634
FAM3A	153.732369952047	153.732369952047
CPSF1	123.880674899506	123.880674899506
PDCD2	345.205863098478	345.205863098478
RDH11	486.834219048904	486.834219048904
PRKACA	118.075432443171	118.075432443171
ADGRL1	87.4080206359987	87.4080206359987
ACTN1	799.740548256521	799.740548256521
EPN2	207.182049257045	207.182049257045
PTPN18	107.153336180344	107.153336180344
SPEG	33.5170117958676	33.5170117958676
LNX1	50.9865238523219	50.9865238523219
ALDH3A2	412.260530408563	412.260530408563
TFRC	554.91185112663	554.91185112663
SREBF1	136.615882063016	136.615882063016
AFF4	386.882513089822	386.882513089822
UBE2D1	373.27212172976	373.27212172976
PALS1	291.234673515153	291.234673515153
RHOBTB1	31.626657408841	31.626657408841
SMC1A	934.883024094874	934.883024094874
HSD17B10	750.018498346985	750.018498346985
MARK2	200.032570125651	200.032570125651
HMMR	479.57042826393	479.57042826393
CHFR	103.503840498263	103.503840498263
P4HA2	169.554588485856	169.554588485856
NFATC3	6.97142601345696	6.97142601345696
TRNT1	284.881122264334	284.881122264334
ACADVL	755.085088771323	755.085088771323
STK10	70.5399184447928	70.5399184447928
FBXW11	216.98832044027	216.98832044027
ACAP1	31.8725971972581	31.8725971972581
DERL2	341.372893096466	341.372893096466
NDE1	50.5741410110485	50.5741410110485
TMEM38A	39.8176543649299	39.8176543649299
AP1M1	142.201149616251	142.201149616251
PVR	134.207822389078	134.207822389078
XRCC1	222.533826423124	222.533826423124
SCARB1	175.841173404698	175.841173404698
MCM2	352.242700376773	352.242700376773
PANX2	29.5390128087188	29.5390128087188
SELENOO	27.8456291351745	27.8456291351745
LLGL2	226.481040218904	226.481040218904
PDE8A	148.80629231738	148.80629231738
NLE1	82.1747167083383	82.1747167083383
SDHA	623.536683860487	623.536683860487
SMARCE1	103.30684169991	103.30684169991
GSDMB	140.062280265968	140.062280265968
KDM5A	366.853472772455	366.853472772455
PPP2R3A	142.770025182283	142.770025182283
FERMT2	329.482775218937	329.482775218937
MAP3K13	618.435759526118	618.435759526118
ST6GAL1	82.1581842572379	82.1581842572379
FRY	12.7166966086563	12.7166966086563
PICALM	189.783550949659	189.783550949659
NSF	89.5825151265771	89.5825151265771
CLASP1	45.4861967805155	45.4861967805155
MRPS34	939.019530179267	939.019530179267
NOTCH3	180.179867374327	180.179867374327
CLNS1A	569.572083383433	569.572083383433
EED	248.244028542115	248.244028542115
TSG101	507.639795643696	507.639795643696
NCBP3	375.290133243578	375.290133243578
MGLL	419.93521122039	419.93521122039
BCS1L	155.987132596052	155.987132596052
NUAK1	85.8147155768429	85.8147155768429
DPP8	228.576979528478	228.576979528478
SLC24A1	34.137910140136	34.137910140136
LMAN1	1090.23263296471	1090.23263296471
HACD3	1050.40622028939	1050.40622028939
ZZEF1	53.2321620187273	53.2321620187273
ENO1	2363.31170193267	2363.31170193267
MYDGF	881.46137012204	881.46137012204
TUBE1	106.402559361446	106.402559361446
ARHGEF10L	46.7507688015965	46.7507688015965
ACTR6	464.114092702733	464.114092702733
TIPIN	249.155558962791	249.155558962791
SRI	917.725917511716	917.725917511716
EIF4G3	393.438328964268	393.438328964268
NUP37	397.738384841262	397.738384841262
GTSE1	368.23032805897	368.23032805897
SEMA3C	351.016405566436	351.016405566436
TTC38	39.1482824270682	39.1482824270682
ACAT1	597.966848152824	597.966848152824
GRAMD4	31.9701650129644	31.9701650129644
CELSR1	60.2052022920563	60.2052022920563
ZNF638	688.104601533208	688.104601533208
SLC25A40	112.958673011225	112.958673011225
TIMM21	431.849518043504	431.849518043504
RASAL2	128.483442749742	128.483442749742
VPS9D1	37.5364053339594	37.5364053339594
ZNF37A	216.652844198113	216.652844198113
MARK3	315.288657797614	315.288657797614
SLC25A3	1683.49317116756	1683.49317116756
FNDC3B	430.980893511959	430.980893511959
FOSL2	93.6809831731133	93.6809831731133
FRYL	141.070820286763	141.070820286763
TMEM131	185.315246128074	185.315246128074
FSCN1	294.833185577053	294.833185577053
ACTB	2579.84977648576	2579.84977648576
MOCOS	89.2899362575083	89.2899362575083
PLD1	64.1135110783101	64.1135110783101
WDR62	43.4069086664461	43.4069086664461
DLG1	311.877772660908	311.877772660908
RAB7A	853.270100659599	853.270100659599
BCAP29	623.086363048027	623.086363048027
SEC31B	4.2513293794867	4.2513293794867
SART3	259.455322799297	259.455322799297
EXOSC7	335.450258587997	335.450258587997
KIFAP3	296.800097891385	296.800097891385
MKRN2	121.552653657172	121.552653657172
MCM6	401.581207030538	401.581207030538
REXO2	1044.01517838185	1044.01517838185
RBM7	174.557874879776	174.557874879776
RBMS2	41.2193598079402	41.2193598079402
BAZ2A	272.436489107399	272.436489107399
PTPN23	37.1591274828452	37.1591274828452
UNG	312.953561226177	312.953561226177
FMO4	12.6219154086332	12.6219154086332
KLHL20	119.472462818566	119.472462818566
SLC46A1	14.0125270412597	14.0125270412597
SPAG5	217.36055963289	217.36055963289
ANKRD13A	105.754159966624	105.754159966624
TPD52	649.129048398753	649.129048398753
ACACB	8.74778471267346	8.74778471267346
TRAF4	22.9998812094396	22.9998812094396
PAG1	36.6528759488551	36.6528759488551
GPATCH1	150.178183508051	150.178183508051
NT5C2	26.9788704850847	26.9788704850847
MBNL3	43.1104330419862	43.1104330419862
CAMSAP3	31.4125007556666	31.4125007556666
XAB2	85.5729657265565	85.5729657265565
ARHGEF1	47.7876995278638	47.7876995278638
STXBP2	67.9490012692094	67.9490012692094
MAP2K7	172.697244457268	172.697244457268
DGKD	186.87717581129	186.87717581129
TOP2B	303.784449893707	303.784449893707
TM9SF3	569.786669474389	569.786669474389
NFKB2	68.6571232312003	68.6571232312003
UBE2T	874.368353864328	874.368353864328
PPP1R12B	71.6943094040075	71.6943094040075
DNAJC10	579.841760107019	579.841760107019
GTF3C1	172.560804105095	172.560804105095
IL4R	63.7601473717315	63.7601473717315
USP33	336.645657462803	336.645657462803
SNRPA	427.228247261772	427.228247261772
EXOSC5	329.463068363712	329.463068363712
DYNC1I2	637.04473934735	637.04473934735
LRCH4	5.49612024793414	5.49612024793414
FAM76B	169.439158879137	169.439158879137
SIRT6	80.936486340178	80.936486340178
POLD3	400.306071226293	400.306071226293
CAPZB	1005.70984606702	1005.70984606702
JADE1	113.595872618081	113.595872618081
SLC25A43	80.7345377761695	80.7345377761695
UBE2A	943.2635692016	943.2635692016
FGFR1	146.380128022807	146.380128022807
FBLN1	268.60438199766	268.60438199766
MAP2	55.0430415385301	55.0430415385301
PIAS2	164.500362098755	164.500362098755
ARAF	88.8563403208834	88.8563403208834
MCCC1	181.628115230057	181.628115230057
NEBL	113.668955663937	113.668955663937
ACER3	175.856507748064	175.856507748064
UBE2K	1085.46799117095	1085.46799117095
PIK3C3	193.264566583288	193.264566583288
N4BP2	119.372065248761	119.372065248761
TIGAR	148.000973723248	148.000973723248
TULP3	196.259511527903	196.259511527903
SYNJ2	189.22818065465	189.22818065465
PPP2R5C	883.790722307914	883.790722307914
PMS2P1	84.845181777643	84.845181777643
GNB1	465.443917889803	465.443917889803
EDN1	258.64052924977	258.64052924977
MLLT10	333.245299280081	333.245299280081
ZCWPW1	64.866566445669	64.866566445669
NRDC	1026.32424859886	1026.32424859886
VDAC3	700.673663737021	700.673663737021
PCM1	649.384026592629	649.384026592629
TNRC6C	91.9998744293146	91.9998744293146
CBFA2T2	80.7018893867744	80.7018893867744
ITCH	367.406015693812	367.406015693812
TP53INP2	44.831520376719	44.831520376719
SDF4	811.153515817894	811.153515817894
TOLLIP	135.518750592147	135.518750592147
UBE2D4	143.236450618932	143.236450618932
THOC1	267.180504743114	267.180504743114
FKBP7	58.2163426961044	58.2163426961044
OSBPL6	78.0058600140428	78.0058600140428
XRCC5	1448.02827604266	1448.02827604266
MKNK1	160.855580584855	160.855580584855
REXO1	17.9749353592971	17.9749353592971
SAR1A	664.538116155115	664.538116155115
CDC14A	14.9503631641933	14.9503631641933
RAPGEF3	10.0312361395502	10.0312361395502
SENP1	101.587139372556	101.587139372556
CIC	26.8244043119609	26.8244043119609
FDFT1	735.234200451748	735.234200451748
PAFAH1B3	726.246611017224	726.246611017224
KIF22	430.958045159427	430.958045159427
CARMIL1	174.313415626382	174.313415626382
PGM1	304.456574513978	304.456574513978
DDX1	835.20221120001	835.20221120001
DNM2	71.3658962898475	71.3658962898475
EPB41L2	367.96091745905	367.96091745905
STX7	212.870041604361	212.870041604361
RABL2B	54.6473797099888	54.6473797099888
KEAP1	241.564830002214	241.564830002214
SLC35C2	156.960325779688	156.960325779688
CRYBG3	97.2439450003324	97.2439450003324
RFX3	38.9942769944279	38.9942769944279
RIF1	522.385381321632	522.385381321632
RAB21	328.601962045036	328.601962045036
SMARCA2	308.240869749651	308.240869749651
SESN1	51.5619270571148	51.5619270571148
SRCAP	2.30778883101074	2.30778883101074
PUM3	869.552912759769	869.552912759769
CNOT4	313.275914073507	313.275914073507
PSEN1	154.548458863119	154.548458863119
CPOX	49.5246488751949	49.5246488751949
CLDND1	280.5511534095	280.5511534095
MOK	151.356169932646	151.356169932646
HSP90AA1	3137.25486190656	3137.25486190656
RBL1	81.2470625403118	81.2470625403118
DLGAP4	253.11655119877	253.11655119877
CROCCP3	5.63478961838189	5.63478961838189
NDC80	442.458751296594	442.458751296594
AP4E1	48.9009048505121	48.9009048505121
RSBN1	211.669167034292	211.669167034292
MAGI3	192.306320974913	192.306320974913
TCF7	46.2350994583901	46.2350994583901
OSTM1	115.464718873785	115.464718873785
PCNP	790.716075965711	790.716075965711
EXD2	62.4403689002382	62.4403689002382
ARG2	5.72739686184803	5.72739686184803
UBA5	361.461399359689	361.461399359689
STK17B	116.122699288297	116.122699288297
ZNF510	28.3161186883461	28.3161186883461
ZNF506	73.8501124383477	73.8501124383477
JMJD4	98.4124855901166	98.4124855901166
DUSP12	340.993119099447	340.993119099447
AACS	135.476021352386	135.476021352386
DELE1	133.991133632885	133.991133632885
CADPS2	67.2680272005235	67.2680272005235
HSPB11	751.286945422978	751.286945422978
PHLPP1	26.7669116527062	26.7669116527062
ATP8B1	359.896340216192	359.896340216192
WDR70	310.378075210549	310.378075210549
STRADB	68.2871722984933	68.2871722984933
BZW1	724.348269473337	724.348269473337
ME2	270.470651106077	270.470651106077
C5orf22	151.919808745738	151.919808745738
CCNT2	164.961256080706	164.961256080706
COBLL1	184.833090208715	184.833090208715
DLG3	228.099179375939	228.099179375939
SERTAD4	104.285592141068	104.285592141068
TRAF5	104.93898883731	104.93898883731
MRPL22	665.815348513859	665.815348513859
GEMIN5	124.774350762467	124.774350762467
NFE2L1	401.585545282661	401.585545282661
GSK3B	294.675448166893	294.675448166893
ITGB5	101.554734468982	101.554734468982
ERC1	239.906395387177	239.906395387177
XPO1	602.043847484557	602.043847484557
RNF13	410.38497502729	410.38497502729
PALB2	193.852204255949	193.852204255949
DOP1A	45.4004897998281	45.4004897998281
LYRM2	535.766898350124	535.766898350124
BCKDHB	98.5257772274784	98.5257772274784
KAT6A	215.694142562708	215.694142562708
TUT7	344.576351376745	344.576351376745
ULK2	26.3081834806843	26.3081834806843
GRHL2	186.241779750319	186.241779750319
TNPO1	383.200490178973	383.200490178973
PLOD1	172.300640074079	172.300640074079
ITGAE	495.350813680908	495.350813680908
DIS3	401.886178874392	401.886178874392
PIBF1	187.589527666117	187.589527666117
TDRD3	142.307040077299	142.307040077299
NUFIP1	174.887263204445	174.887263204445
PDS5B	431.839831113802	431.839831113802
OXCT1	330.457120559005	330.457120559005
RRAGB	93.2301861945514	93.2301861945514
CYLD	122.017110184172	122.017110184172
SLC27A5	173.354957195759	173.354957195759
ZNF324	31.0700449207365	31.0700449207365
ZNF416	16.160437965217	16.160437965217
ZNF446	19.8807406472315	19.8807406472315
ZNF264	67.4016452507529	67.4016452507529
RPS5	3257.25573855873	3257.25573855873
FAT1	106.867937748634	106.867937748634
YTHDC1	872.258633681963	872.258633681963
CHMP2B	858.058456813791	858.058456813791
SMAP2	248.05177539805	248.05177539805
PPIE	483.995157857364	483.995157857364
ZMPSTE24	537.881094591756	537.881094591756
STARD7	389.629352666223	389.629352666223
NOA1	239.425117715067	239.425117715067
REST	484.099630799423	484.099630799423
SSH1	73.685330812246	73.685330812246
APLP2	1678.75938658474	1678.75938658474
FAM234B	22.2431963185471	22.2431963185471
WBP11	886.42875146723	886.42875146723
EIF3I	1221.35333100373	1221.35333100373
COL16A1	59.9837571245746	59.9837571245746
TXLNA	257.093279538352	257.093279538352
NCOA1	73.8688931785957	73.8688931785957
AGBL5	56.988943272071	56.988943272071
RAB10	878.350404922639	878.350404922639
HADHA	956.406295736634	956.406295736634
MAPRE3	50.9322984222699	50.9322984222699
CAD	56.7069617478396	56.7069617478396
CD59	602.963350269701	602.963350269701
CD82	420.28111905314	420.28111905314
BCORL1	18.1164913888764	18.1164913888764
ATRX	972.763235002374	972.763235002374
AK6	550.910233506058	550.910233506058
MYNN	220.258134302809	220.258134302809
SCAMP1	359.379977750078	359.379977750078
PREP	171.458983322897	171.458983322897
HACE1	30.6302005291959	30.6302005291959
SEH1L	260.5636647513	260.5636647513
WDR47	59.0239605531893	59.0239605531893
WDFY1	166.005003338643	166.005003338643
OVGP1	9.01222034000939	9.01222034000939
SLC25A24	487.820362127234	487.820362127234
MAP3K4	121.798518839383	121.798518839383
IGSF9	24.0056947920292	24.0056947920292
ZNF213	20.1060936314889	20.1060936314889
CPNE3	956.638192224562	956.638192224562
RRN3	136.055092067935	136.055092067935
CTTN	726.64527326406	726.64527326406
MTIF2	570.913254106639	570.913254106639
DDHD2	98.875361754827	98.875361754827
TTC39A	182.85619413798	182.85619413798
EPS15	173.459518186854	173.459518186854
ORC1	86.8621833120675	86.8621833120675
MGST2	306.791301098686	306.791301098686
CHERP	49.7406127506844	49.7406127506844
ATG16L1	109.827762639015	109.827762639015
USP40	195.325261888692	195.325261888692
POMGNT1	63.0946362323007	63.0946362323007
MAST2	73.3187976162456	73.3187976162456
DNAJA1	1704.06560939374	1704.06560939374
B4GALT1	461.195944673274	461.195944673274
CHMP5	844.62884451088	844.62884451088
