"","Combination","Subtype","Activity"
"463","Linsitinib + Alpelisib","ER+",-0.0386885987473077
"464","Linsitinib + Axitinib","ER+",0.182261502257625
"465","Linsitinib + AZD6482","ER+",0.0137992267818832
"466","Linsitinib + AZD7762","ER+",-0.289951776300897
"467","Linsitinib + AZD8055","ER+",0.00516173105315444
"468","Linsitinib + BI-2536","ER+",0.131957680469661
"469","Linsitinib + Bortezomib","ER+",-0.00139183337849653
"470","Linsitinib + Camptothecin","ER+",0.0462922191231458
"471","Linsitinib + Cisplatin","ER+",0.0344410733267639
"472","Linsitinib + Crizotinib","ER+",0.336057216746461
"473","Linsitinib + Dabrafenib","ER+",0.0404252917512421
"474","Linsitinib + Docetaxel","ER+",-0.277785442476321
"475","Linsitinib + Doramapimod","ER+",0.0932558331253698
"476","Linsitinib + Entinostat","ER+",-0.0515940450816619
"477","Linsitinib + Gemcitabine","ER+",-0.000853908594970253
"478","Linsitinib + GSK269962A","ER+",0.19883321899392
"479","Linsitinib + JQ1","ER+",0.0444075374445302
"480","Linsitinib + KU-55933","ER+",-0.0319703661608992
"481","Linsitinib + Lapatinib","ER+",0.378396484840955
"482","Linsitinib + Luminespib","ER+",-0.145379311490083
"483","Linsitinib + MK-1775","ER+",0.0380844083152129
"484","Linsitinib + MK-2206","ER+",-0.101131289499477
"485","Linsitinib + Navitoclax","ER+",0.17429517891944
"486","Linsitinib + Nilotinib","ER+",0.121985157487265
"487","Linsitinib + NU7441","ER+",0.187249112441902
"488","Linsitinib + Nutlin-3a (-)","ER+",0.161700753940588
"489","Linsitinib + Olaparib","ER+",-0.0736375591700537
"490","Linsitinib + OSI-027","ER+",-0.0325982312235924
"491","Linsitinib + Paclitaxel","ER+",-0.121844252168993
"492","Linsitinib + Palbociclib","ER+",0.105705749978426
"493","Linsitinib + PD173074","ER+",-0.035915725453406
"494","Linsitinib + PF-4708671","ER+",0.158565662609286
"495","Linsitinib + Pictilisib","ER+",-0.183626748244774
"496","Linsitinib + Ribociclib","ER+",-0.061253893498561
"497","Linsitinib + RO-3306","ER+",0.0992834342466883
"498","Linsitinib + Sapitinib","ER+",0.0472251693085196
"499","Linsitinib + SB216763","ER+",0.0320669588264646
"500","Linsitinib + SCH772984","ER+",0.114057793048456
"501","Linsitinib + Sorafenib","ER+",0.352383718927445
"502","Linsitinib + Taselisib","ER+",-0.248729778573789
"503","Linsitinib + Temozolomide","ER+",0.0119023745729702
"504","Linsitinib + Tozasertib","ER+",-0.00850024183559036
"505","Linsitinib + Trametinib","ER+",0.0712189344436749
"506","Linsitinib + Uprosertib","ER+",0.123024166071837
"507","Linsitinib + Venetoclax","ER+",-0.0415032476277636
"508","Linsitinib + Vorinostat","ER+",-0.102327960794291
"509","Linsitinib + Wee1 Inhibitor","ER+",-0.0355980257865758
"510","Linsitinib + ZM447439","ER+",0.370830766185705
"511","Luminespib + 5-Fluorouracil","ER+",-0.0286416771509939
"512","Luminespib + Afatinib","ER+",-0.217584879589068
"513","Luminespib + Alisertib","ER+",-0.0448373710786823
"514","Luminespib + Alpelisib","ER+",-0.0517201355779787
"515","Luminespib + Axitinib","ER+",-0.157474470333527
"516","Luminespib + AZD6482","ER+",-0.208348271081419
"517","Luminespib + AZD7762","ER+",-0.111297183284289
"518","Luminespib + AZD8055","ER+",0.145067295697921
"519","Luminespib + BI-2536","ER+",-0.0899112909593186
"520","Luminespib + Bortezomib","ER+",-0.198050728489424
"521","Luminespib + Camptothecin","ER+",-0.0304668343076612
"522","Luminespib + Cisplatin","ER+",-0.0368048680548028
"523","Luminespib + Crizotinib","ER+",-0.189423319626633
"524","Luminespib + Dabrafenib","ER+",0.0929275307718259
"525","Luminespib + Docetaxel","ER+",-0.226283806526607
"526","Luminespib + Doramapimod","ER+",-0.0679126600716192
"527","Luminespib + Entinostat","ER+",-0.0358606136024018
"528","Luminespib + Gemcitabine","ER+",-0.298121961582534
"529","Luminespib + GSK269962A","ER+",-0.148992445295637
"530","Luminespib + JQ1","ER+",-0.487846158548938
"531","Luminespib + KU-55933","ER+",-0.0562260860432841
"532","Luminespib + Lapatinib","ER+",-0.506256889892207
"533","Luminespib + Linsitinib","ER+",-0.155305234948251
"534","Luminespib + MK-1775","ER+",-0.0967147652522921
"535","Luminespib + MK-2206","ER+",-0.180261092654155
"536","Luminespib + Navitoclax","ER+",-0.136138231419746
"537","Luminespib + Nilotinib","ER+",-0.160357344869316
"538","Luminespib + NU7441","ER+",0.127553004926146
"539","Luminespib + Nutlin-3a (-)","ER+",-0.0174312685198108
"540","Luminespib + Olaparib","ER+",-0.118915515407263
"541","Luminespib + OSI-027","ER+",-0.0741872373495162
"542","Luminespib + Paclitaxel","ER+",-0.115663641106355
"543","Luminespib + Palbociclib","ER+",0.0917312556982178
"544","Luminespib + PD173074","ER+",-0.0452580196149592
"545","Luminespib + PF-4708671","ER+",0.0402034497683416
"546","Luminespib + Pictilisib","ER+",-0.107028531967041
"547","Luminespib + Ribociclib","ER+",-0.187405587681694
"548","Luminespib + RO-3306","ER+",-0.21978330637233
"549","Luminespib + Sapitinib","ER+",-0.0911680625767721
"550","Luminespib + SB216763","ER+",-0.0669126364885463
"551","Luminespib + SCH772984","ER+",-0.0756785518299136
"552","Luminespib + Sorafenib","ER+",-0.137534424132056
"553","Luminespib + Taselisib","ER+",-0.501360695558341
"554","Luminespib + Temozolomide","ER+",-0.0941093699709994
"555","Luminespib + Tozasertib","ER+",-0.135959503762457
"556","Luminespib + Trametinib","ER+",-0.0234735350965475
"557","Luminespib + Uprosertib","ER+",-0.250766343171367
"558","Luminespib + Venetoclax","ER+",0.0449742168074111
"559","Luminespib + Vorinostat","ER+",-0.0635763967445408
"560","Luminespib + Wee1 Inhibitor","ER+",-0.100553460267406
"561","Luminespib + ZM447439","ER+",-0.243703956209706
"562","MK-1775 + 5-Fluorouracil","ER+",-0.0397674596962848
"563","MK-1775 + Afatinib","ER+",0.143197606026688
"564","MK-1775 + Alisertib","ER+",-0.272697075094048
"565","MK-1775 + Alpelisib","ER+",-0.242770013666314
"566","MK-1775 + Axitinib","ER+",-0.228121949015613
"567","MK-1775 + AZD6482","ER+",0.0857406002336024
"568","MK-1775 + AZD7762","ER+",-0.0385140206876175
"569","MK-1775 + AZD8055","ER+",-0.399245881628353
"570","MK-1775 + BI-2536","ER+",-0.292915990068885
"571","MK-1775 + Bortezomib","ER+",-0.347462060614065
"572","MK-1775 + Camptothecin","ER+",0.175527690429976
"573","MK-1775 + Cisplatin","ER+",0.0809934507392825
"574","MK-1775 + Crizotinib","ER+",-0.142892049715974
"575","MK-1775 + Dabrafenib","ER+",-0.112483035720582
"576","MK-1775 + Docetaxel","ER+",-0.3659060368995
"577","MK-1775 + Doramapimod","ER+",0.103236305476761
"578","MK-1775 + Entinostat","ER+",-0.0720348753670153
"579","MK-1775 + Gemcitabine","ER+",0.142359780323925
"580","MK-1775 + GSK269962A","ER+",-0.0271255974799421
"581","MK-1775 + JQ1","ER+",-0.108988780131443
"582","MK-1775 + KU-55933","ER+",-0.178668714743081
"583","MK-1775 + Lapatinib","ER+",-0.0409161205734797
"584","MK-1775 + Linsitinib","ER+",-0.0363336408628837
"585","MK-1775 + Luminespib","ER+",-0.438670652673782
"586","MK-1775 + MK-2206","ER+",0.0184503059848073
"587","MK-1775 + Navitoclax","ER+",0.324138972513635
"588","MK-1775 + Nilotinib","ER+",-0.31117790698129
"589","MK-1775 + NU7441","ER+",-0.191851812331678
"590","MK-1775 + Nutlin-3a (-)","ER+",-0.0979921919456699
"591","MK-1775 + Olaparib","ER+",-0.183647680878315
"592","MK-1775 + OSI-027","ER+",-0.398760343464443
"593","MK-1775 + Paclitaxel","ER+",-0.341525600132156
"594","MK-1775 + Palbociclib","ER+",-0.0490066694832086
"595","MK-1775 + PD173074","ER+",-0.236113253703387
"596","MK-1775 + PF-4708671","ER+",-0.216023861784184
"597","MK-1775 + Pictilisib","ER+",-0.055103355216214
"598","MK-1775 + Ribociclib","ER+",-0.17131112100963
"599","MK-1775 + RO-3306","ER+",-0.0667184237226726
"600","MK-1775 + Sapitinib","ER+",-0.156200537671137
"601","MK-1775 + SB216763","ER+",0.0706876538616694
"602","MK-1775 + SCH772984","ER+",0.00348413393592303
"603","MK-1775 + Sorafenib","ER+",0.079601630254234
"604","MK-1775 + Taselisib","ER+",0.0551847616367133
"605","MK-1775 + Temozolomide","ER+",-0.0325605080659039
"606","MK-1775 + Tozasertib","ER+",-0.0035117173581665
"607","MK-1775 + Trametinib","ER+",-0.157951930333645
"608","MK-1775 + Uprosertib","ER+",0.0253547849221199
"609","MK-1775 + Venetoclax","ER+",-0.0390743123345258
"610","MK-1775 + Vorinostat","ER+",-0.166609614090557
"611","MK-1775 + Wee1 Inhibitor","ER+",-0.531862868589589
"612","MK-1775 + ZM447439","ER+",-0.0347993883832376
"613","MK-2206 + 5-Fluorouracil","ER+",0.123794583409652
"614","MK-2206 + Afatinib","ER+",0.0431917599444369
"615","MK-2206 + Alisertib","ER+",0.153806272935202
"616","MK-2206 + Alpelisib","ER+",-0.0683070331086686
"617","MK-2206 + Axitinib","ER+",-0.0979165898626404
"618","MK-2206 + AZD6482","ER+",-0.00551070641524084
"619","MK-2206 + AZD7762","ER+",-0.230909222052211
"620","MK-2206 + AZD8055","ER+",0.346588725358612
"621","MK-2206 + BI-2536","ER+",0.423584653900713
"622","MK-2206 + Bortezomib","ER+",0.173062394521656
"623","MK-2206 + Camptothecin","ER+",0.0901106122589165
"624","MK-2206 + Cisplatin","ER+",0.014438235170743
"625","MK-2206 + Crizotinib","ER+",0.145019009574658
"626","MK-2206 + Dabrafenib","ER+",0.0578860466946807
"627","MK-2206 + Docetaxel","ER+",-0.118160245388692
"628","MK-2206 + Doramapimod","ER+",0.0994715427647603
"629","MK-2206 + Entinostat","ER+",0.359030320493855
"630","MK-2206 + Gemcitabine","ER+",0.0482820405966996
"631","MK-2206 + GSK269962A","ER+",-0.102600292956416
"632","MK-2206 + JQ1","ER+",0.1465707028242
"633","MK-2206 + KU-55933","ER+",0.171196384085606
"634","MK-2206 + Lapatinib","ER+",0.111553267675678
"635","MK-2206 + Linsitinib","ER+",-0.00113212527772144
"636","MK-2206 + Luminespib","ER+",0.00911739458890357
"637","MK-2206 + MK-1775","ER+",-0.0812557692964208
"638","MK-2206 + Navitoclax","ER+",0.246503895799058
"639","MK-2206 + Nilotinib","ER+",0.135136902079706
"640","MK-2206 + NU7441","ER+",0.286350239462905
"641","MK-2206 + Nutlin-3a (-)","ER+",-0.0331488686248273
"642","MK-2206 + Olaparib","ER+",0.033034464593389
"643","MK-2206 + OSI-027","ER+",0.247721003153373
"644","MK-2206 + Paclitaxel","ER+",0.131413324276609
"645","MK-2206 + Palbociclib","ER+",0.178586888009955
"646","MK-2206 + PD173074","ER+",0.0735080464045017
"647","MK-2206 + PF-4708671","ER+",0.282093862602365
"648","MK-2206 + Pictilisib","ER+",-0.17026045260758
"649","MK-2206 + Ribociclib","ER+",0.152151811123381
"650","MK-2206 + RO-3306","ER+",0.242634725328981
"651","MK-2206 + Sapitinib","ER+",0.215143867230915
"652","MK-2206 + SB216763","ER+",0.0461561282355272
"653","MK-2206 + SCH772984","ER+",0.113705882209672
"654","MK-2206 + Sorafenib","ER+",0.0476383102396255
"655","MK-2206 + Taselisib","ER+",-0.163285449590492
"656","MK-2206 + Temozolomide","ER+",-0.049032900875865
"657","MK-2206 + Tozasertib","ER+",0.111551671913728
"658","MK-2206 + Trametinib","ER+",0.14073806324863
"659","MK-2206 + Uprosertib","ER+",-0.426542137190352
"660","MK-2206 + Venetoclax","ER+",0.136204302640253
"661","MK-2206 + Vorinostat","ER+",0.201188902387232
"662","MK-2206 + Wee1 Inhibitor","ER+",-0.00731001977676064
"663","MK-2206 + ZM447439","ER+",0.284703558778043
"664","Navitoclax + 5-Fluorouracil","ER+",0.129537159496906
"665","Navitoclax + Afatinib","ER+",0.391089842040947
"666","Navitoclax + Alisertib","ER+",0.784638670054666
"667","Navitoclax + Alpelisib","ER+",0.537697664029461
"668","Navitoclax + Axitinib","ER+",0.46368844999983
"669","Navitoclax + AZD6482","ER+",0.552742794957653
"670","Navitoclax + AZD7762","ER+",-0.166984560248484
"671","Navitoclax + AZD8055","ER+",0.711037082733903
"672","Navitoclax + BI-2536","ER+",0.501161328959178
"673","Navitoclax + Bortezomib","ER+",0.242015877843072
"674","Navitoclax + Camptothecin","ER+",0.669263861246061
"675","Navitoclax + Cisplatin","ER+",0.0632747386856193
"676","Navitoclax + Crizotinib","ER+",0.491503841926881
"677","Navitoclax + Dabrafenib","ER+",0.00178139715288995
"678","Navitoclax + Docetaxel","ER+",0.179586901051224
"679","Navitoclax + Doramapimod","ER+",0.101917726837281
"680","Navitoclax + Entinostat","ER+",0.319612956296848
"681","Navitoclax + Gemcitabine","ER+",0.416787374342912
"682","Navitoclax + GSK269962A","ER+",0.804046458913791
"683","Navitoclax + JQ1","ER+",0.38533629919497
"684","Navitoclax + KU-55933","ER+",-0.047897288474009
"685","Navitoclax + Lapatinib","ER+",0.605975188563798
"686","Navitoclax + Linsitinib","ER+",0.144907588526867
"687","Navitoclax + Luminespib","ER+",0.0040625252086453
"688","Navitoclax + MK-1775","ER+",0.17127408008456
"689","Navitoclax + MK-2206","ER+",0.354736435485629
"690","Navitoclax + Nilotinib","ER+",0.204979080732851
"691","Navitoclax + NU7441","ER+",0.393156620523244
"692","Navitoclax + Nutlin-3a (-)","ER+",0.0741010047592686
"693","Navitoclax + Olaparib","ER+",-0.038994344240777
"694","Navitoclax + OSI-027","ER+",0.457301444419371
"695","Navitoclax + Paclitaxel","ER+",0.479740170784758
"696","Navitoclax + Palbociclib","ER+",0.0413472548872521
"697","Navitoclax + PD173074","ER+",-0.0887468309384713
"698","Navitoclax + PF-4708671","ER+",0.310596975753495
"699","Navitoclax + Pictilisib","ER+",0.507653826493586
"700","Navitoclax + Ribociclib","ER+",-0.00801699743396939
"701","Navitoclax + RO-3306","ER+",0.879161436748992
"702","Navitoclax + Sapitinib","ER+",0.0798238740849455
"703","Navitoclax + SB216763","ER+",0.0211162957781259
"704","Navitoclax + SCH772984","ER+",0.277162396934103
"705","Navitoclax + Sorafenib","ER+",0.616278653628586
"706","Navitoclax + Taselisib","ER+",0.64307551324307
"707","Navitoclax + Temozolomide","ER+",-0.0335469564881745
"708","Navitoclax + Tozasertib","ER+",1
"709","Navitoclax + Trametinib","ER+",0.00894529047047625
"710","Navitoclax + Uprosertib","ER+",0.478536913192221
"711","Navitoclax + Venetoclax","ER+",-0.112937089441458
"712","Navitoclax + Vorinostat","ER+",0.299297404956155
"713","Navitoclax + Wee1 Inhibitor","ER+",0.292420309828793
"714","Navitoclax + ZM447439","ER+",0.605347257952658
"715","Nutlin-3a (-) + 5-Fluorouracil","ER+",-0.0076470576859784
"716","Nutlin-3a (-) + Afatinib","ER+",0.0384793221227061
"717","Nutlin-3a (-) + Alisertib","ER+",-0.0466328104002205
"718","Nutlin-3a (-) + Alpelisib","ER+",0.189191091502307
"719","Nutlin-3a (-) + Axitinib","ER+",-0.216925533739345
"720","Nutlin-3a (-) + AZD6482","ER+",0.0703540564298452
"721","Nutlin-3a (-) + AZD7762","ER+",-0.412022645775653
"722","Nutlin-3a (-) + AZD8055","ER+",0.0404366486539052
"723","Nutlin-3a (-) + BI-2536","ER+",0.227989567723553
"724","Nutlin-3a (-) + Bortezomib","ER+",-0.119624636191177
"725","Nutlin-3a (-) + Camptothecin","ER+",0.193501164673178
"726","Nutlin-3a (-) + Cisplatin","ER+",0.01034252771328
"727","Nutlin-3a (-) + Crizotinib","ER+",0.101010199471795
"728","Nutlin-3a (-) + Dabrafenib","ER+",-0.00671454487934259
"729","Nutlin-3a (-) + Docetaxel","ER+",-0.212110516240041
"730","Nutlin-3a (-) + Doramapimod","ER+",0.0865362551519735
"731","Nutlin-3a (-) + Entinostat","ER+",0.0272170649930989
"732","Nutlin-3a (-) + Gemcitabine","ER+",0.185160690336553
"733","Nutlin-3a (-) + GSK269962A","ER+",0.0476902030219122
"734","Nutlin-3a (-) + JQ1","ER+",-0.0333221080566214
"735","Nutlin-3a (-) + KU-55933","ER+",0.0594698751336716
"736","Nutlin-3a (-) + Lapatinib","ER+",0.053700032215671
"737","Nutlin-3a (-) + Linsitinib","ER+",0.00635859387043676
"738","Nutlin-3a (-) + Luminespib","ER+",-0.0702013909580442
"739","Nutlin-3a (-) + MK-1775","ER+",-0.0650290463018724
"740","Nutlin-3a (-) + MK-2206","ER+",-0.144857659117169
"741","Nutlin-3a (-) + Navitoclax","ER+",0.258499506259146
"742","Nutlin-3a (-) + Nilotinib","ER+",0.264285500086146
"743","Nutlin-3a (-) + NU7441","ER+",0.0763204006238904
"744","Nutlin-3a (-) + Olaparib","ER+",-0.0964586514493263
"745","Nutlin-3a (-) + OSI-027","ER+",-0.0113963128635324
"746","Nutlin-3a (-) + Paclitaxel","ER+",-0.044781540734092
"747","Nutlin-3a (-) + Palbociclib","ER+",0.0291496157739596
"748","Nutlin-3a (-) + PD173074","ER+",-0.0631306063575699
"749","Nutlin-3a (-) + PF-4708671","ER+",0.0779998797495123
"750","Nutlin-3a (-) + Pictilisib","ER+",-0.196778447143715
"751","Nutlin-3a (-) + Ribociclib","ER+",0.0472809048037966
"752","Nutlin-3a (-) + RO-3306","ER+",0.182904829241763
"753","Nutlin-3a (-) + Sapitinib","ER+",-0.0711800461895381
"754","Nutlin-3a (-) + SB216763","ER+",0.111992077637612
"755","Nutlin-3a (-) + SCH772984","ER+",0.0902587233434961
"756","Nutlin-3a (-) + Sorafenib","ER+",-0.0115488153182494
"757","Nutlin-3a (-) + Taselisib","ER+",-0.163279003186578
"758","Nutlin-3a (-) + Temozolomide","ER+",-0.0665198225169954
"759","Nutlin-3a (-) + Tozasertib","ER+",-0.0357651437851049
"760","Nutlin-3a (-) + Trametinib","ER+",-0.0176767882630657
"761","Nutlin-3a (-) + Uprosertib","ER+",0.147202054799405
"762","Nutlin-3a (-) + Venetoclax","ER+",-0.00753164939487816
"763","Nutlin-3a (-) + Vorinostat","ER+",-0.061839213438504
"764","Nutlin-3a (-) + Wee1 Inhibitor","ER+",-0.0915039283761415
"765","Nutlin-3a (-) + ZM447439","ER+",0.0202520775553874
"766","Olaparib + 5-Fluorouracil","ER+",-0.0440063698089248
"767","Olaparib + Afatinib","ER+",-0.00411700977045956
"768","Olaparib + Alisertib","ER+",-0.0695912490631925
"769","Olaparib + Alpelisib","ER+",0.0252918196931817
"770","Olaparib + Axitinib","ER+",-0.0327976227516744
"771","Olaparib + AZD6482","ER+",0.0562092909869885
"772","Olaparib + AZD7762","ER+",-0.301499146729912
"773","Olaparib + AZD8055","ER+",-0.186578312576302
"774","Olaparib + BI-2536","ER+",-0.193941594460811
"775","Olaparib + Bortezomib","ER+",-0.132599091518265
"776","Olaparib + Camptothecin","ER+",0.0563394192327873
"777","Olaparib + Cisplatin","ER+",-0.0218307562566582
"778","Olaparib + Crizotinib","ER+",-0.0184279649352622
"779","Olaparib + Dabrafenib","ER+",0.0375394042211045
"780","Olaparib + Docetaxel","ER+",-0.345332334624008
"781","Olaparib + Doramapimod","ER+",0.0391508112137508
"782","Olaparib + Entinostat","ER+",-0.100557430112764
"783","Olaparib + Gemcitabine","ER+",0.103168327915452
"784","Olaparib + GSK269962A","ER+",-0.0320713251153144
"785","Olaparib + JQ1","ER+",-0.284525258101601
"786","Olaparib + KU-55933","ER+",-0.174838726895124
"787","Olaparib + Lapatinib","ER+",0.00761251439456261
"788","Olaparib + Linsitinib","ER+",-0.0499224253811504
"789","Olaparib + Luminespib","ER+",-0.103272117124577
"790","Olaparib + MK-1775","ER+",-0.135980707660559
"791","Olaparib + MK-2206","ER+",-0.300373287825502
"792","Olaparib + Navitoclax","ER+",-0.00817865444804577
"793","Olaparib + Nilotinib","ER+",-0.107655309403024
"794","Olaparib + NU7441","ER+",0.0652399780238826
"795","Olaparib + Nutlin-3a (-)","ER+",-0.0304866605377771
"796","Olaparib + OSI-027","ER+",-0.161647524742471
"797","Olaparib + Paclitaxel","ER+",-0.227572291317307
"798","Olaparib + Palbociclib","ER+",-0.048514172681204
"799","Olaparib + PD173074","ER+",-0.13892832545676
"800","Olaparib + PF-4708671","ER+",-0.0144865628724388
"801","Olaparib + Pictilisib","ER+",-0.257707255029582
"802","Olaparib + Ribociclib","ER+",-0.134820607543041
"803","Olaparib + RO-3306","ER+",-0.0638156784245376
"804","Olaparib + Sapitinib","ER+",-0.111764483351803
"805","Olaparib + SB216763","ER+",-0.000573123460364993
"806","Olaparib + SCH772984","ER+",-0.0591477843822877
"807","Olaparib + Sorafenib","ER+",-0.0179263343478366
"808","Olaparib + Taselisib","ER+",-0.237499570951348
"809","Olaparib + Temozolomide","ER+",-0.0581741636488313
"810","Olaparib + Tozasertib","ER+",-0.066871530508609
